,일시,평균기온,최저기온,최고기온,일강수량,평균풍속,평균상대습도,합계일조시간
0,2019-01-01,-5.0,-8.2,-0.6,0.0,2.1,49.5,7.5
1,2019-01-02,-4.9,-8.8,0.2,0.0,1.7,42.8,8.7
2,2019-01-03,-3.5,-8.4,3.2,0.0,1.4,38.8,8.7
3,2019-01-04,-1.1,-6.2,4.1,0.0,1.2,55.5,3.9
4,2019-01-05,-2.8,-5.5,1.1,0.0,2.2,40.3,8.6
5,2019-01-06,-2.8,-6.3,2.7,0.0,1.2,35.0,7.7
6,2019-01-07,-1.9,-6.2,3.1,0.0,1.4,46.4,7.0
7,2019-01-08,-3.5,-7.2,0.5,0.0,2.6,31.0,8.7
8,2019-01-09,-4.7,-9.4,1.3,0.0,1.3,28.8,7.4
9,2019-01-10,-0.6,-4.5,3.0,0.0,1.3,48.8,3.1
10,2019-01-11,2.4,-0.4,7.2,0.0,1.0,58.8,6.9
11,2019-01-12,2.8,-0.6,8.0,0.0,1.3,47.6,6.0
12,2019-01-13,1.2,-3.0,7.6,0.0,1.4,54.3,8.6
13,2019-01-14,1.4,-2.4,5.3,0.0,0.9,68.6,0.4
14,2019-01-15,-1.7,-7.2,2.6,0.0,2.7,58.8,4.7
15,2019-01-16,-5.2,-10.1,-1.1,0.0,2.3,45.9,8.6
16,2019-01-17,-0.3,-3.2,4.0,0.0,1.7,45.8,8.7
17,2019-01-18,0.6,-4.6,6.7,0.0,1.3,44.0,8.5
18,2019-01-19,3.6,0.0,8.5,0.0,1.2,59.8,2.9
19,2019-01-20,-1.4,-5.5,4.0,0.0,3.2,38.5,8.8
20,2019-01-21,-1.2,-6.7,4.2,0.0,1.6,57.8,1.0
21,2019-01-22,1.7,-3.3,7.1,0.0,1.7,62.0,8.5
22,2019-01-23,2.0,-0.8,7.0,0.0,2.3,48.9,8.6
23,2019-01-24,0.1,-4.6,6.5,0.0,1.7,34.9,8.8
24,2019-01-25,-1.2,-3.8,2.6,0.0,2.6,27.6,8.7
25,2019-01-26,-2.5,-6.5,2.4,0.0,2.4,30.9,8.8
26,2019-01-27,-0.1,-6.6,5.1,0.0,1.7,52.5,6.7
27,2019-01-28,1.2,-2.4,4.5,0.0,3.1,40.4,8.7
28,2019-01-29,-0.2,-5.6,7.0,0.0,1.5,35.5,8.7
29,2019-01-30,1.8,-2.8,6.6,0.0,1.5,54.6,7.7
30,2019-01-31,-2.0,-6.2,2.3,0.0,2.9,29.0,3.4
31,2019-02-01,-2.1,-7.4,2.8,0.3,1.7,47.6,5.7
32,2019-02-02,1.4,-3.2,6.1,0.0,1.0,60.0,1.6
33,2019-02-03,3.3,2.0,4.9,16.0,1.7,92.9,0.0
34,2019-02-04,-0.6,-3.3,3.0,0.0,2.1,40.4,8.6
35,2019-02-05,2.8,-3.6,10.1,0.0,1.0,37.1,7.8
36,2019-02-06,5.1,0.1,9.3,0.0,1.3,54.9,3.3
37,2019-02-07,-2.1,-8.2,6.3,0.5,3.5,45.5,8.7
38,2019-02-08,-6.1,-10.2,-1.3,0.0,2.3,31.5,8.4
39,2019-02-09,-5.4,-8.6,-1.9,0.0,2.7,30.0,9.3
40,2019-02-10,-5.0,-9.1,-1.9,0.0,1.7,31.3,2.2
41,2019-02-11,-3.0,-7.5,2.0,0.0,2.3,34.9,9.4
42,2019-02-12,-0.6,-4.1,3.7,0.0,1.9,35.5,8.5
43,2019-02-13,-2.1,-5.7,2.5,0.0,2.4,26.6,9.2
44,2019-02-14,-0.5,-5.9,6.3,0.0,1.4,24.3,9.2
45,2019-02-15,-0.8,-2.9,0.9,2.2,1.9,72.8,0.0
46,2019-02-16,-2.7,-5.1,1.5,0.2,2.6,59.0,8.8
47,2019-02-17,-1.8,-6.8,4.6,0.0,1.9,47.4,9.8
48,2019-02-18,0.9,-4.7,5.9,0.0,1.3,43.5,5.6
49,2019-02-19,1.4,0.2,3.0,4.6,1.4,80.8,0.6
50,2019-02-20,1.7,-0.1,4.5,0.0,2.1,67.8,2.2
51,2019-02-21,2.4,-2.6,9.0,0.0,1.5,59.4,9.6
52,2019-02-22,4.0,-1.6,10.8,0.0,1.5,56.1,9.5
53,2019-02-23,6.8,0.5,14.5,0.0,1.1,41.0,9.1
54,2019-02-24,6.3,1.2,13.7,0.0,1.8,45.0,10.0
55,2019-02-25,4.7,1.3,10.2,0.0,2.3,55.8,8.0
56,2019-02-26,5.2,-1.5,12.0,0.0,1.6,32.8,9.5
57,2019-02-27,7.8,4.7,14.0,0.0,1.6,31.3,7.8
58,2019-02-28,6.6,2.0,12.8,0.0,2.0,39.5,8.1
59,2019-03-01,6.6,1.2,13.0,0.0,2.1,42.3,9.9
60,2019-03-02,7.8,1.3,14.7,0.0,1.1,37.6,7.5
61,2019-03-03,9.4,2.5,16.1,0.0,1.5,36.4,7.9
62,2019-03-04,9.9,5.0,16.3,0.0,1.9,46.1,9.2
63,2019-03-05,8.4,5.6,12.9,0.0,2.0,66.3,2.5
64,2019-03-06,8.4,5.7,12.4,0.0,2.0,55.0,3.0
65,2019-03-07,7.0,3.1,12.7,0.0,2.2,51.1,10.1
66,2019-03-08,6.1,0.6,13.4,0.0,1.9,39.4,10.7
67,2019-03-09,7.2,-0.4,14.9,0.0,1.3,31.8,9.7
68,2019-03-10,10.1,6.7,15.3,0.0,1.2,26.4,0.3
69,2019-03-11,6.6,3.5,10.0,0.0,1.8,61.0,3.6
70,2019-03-12,3.9,-0.3,7.9,0.0,2.7,55.1,1.8
71,2019-03-13,3.5,-0.4,8.5,0.0,3.3,38.5,10.1
72,2019-03-14,5.0,-1.7,10.0,0.0,1.9,45.3,7.0
73,2019-03-15,5.5,1.6,11.3,3.5,1.6,72.8,2.8
74,2019-03-16,4.3,0.2,9.2,0.0,1.8,69.9,5.0
75,2019-03-17,6.3,2.6,12.4,0.0,2.0,55.4,9.9
76,2019-03-18,7.1,1.4,14.4,0.0,1.4,43.8,8.7
77,2019-03-19,10.0,3.4,16.7,0.0,1.4,52.0,8.3
78,2019-03-20,10.3,7.1,14.6,16.5,1.4,79.0,0.0
79,2019-03-21,7.1,1.9,11.1,3.3,2.9,77.4,3.9
80,2019-03-22,3.3,-0.7,8.3,0.0,2.8,40.9,11.1
81,2019-03-23,3.3,-0.4,8.2,1.7,2.4,46.9,7.9
82,2019-03-24,4.3,-0.8,9.7,0.0,2.3,45.4,11.3
83,2019-03-25,7.3,2.9,11.5,0.0,2.0,56.1,1.7
84,2019-03-26,11.4,7.4,17.6,0.0,2.0,51.1,9.9
85,2019-03-27,11.6,8.9,16.2,0.0,3.0,66.4,3.4
86,2019-03-28,9.4,5.6,14.6,0.0,2.6,49.9,9.9
87,2019-03-29,9.2,5.5,15.1,0.0,2.1,33.1,10.5
88,2019-03-30,5.2,3.5,8.4,1.8,2.9,72.0,3.0
89,2019-03-31,4.4,2.6,8.4,0.0,3.2,46.0,3.2
90,2019-04-01,5.5,0.3,11.3,0.0,2.5,39.8,11.7
91,2019-04-02,6.7,1.3,13.0,0.0,2.2,36.9,11.7
92,2019-04-03,7.6,1.9,13.6,0.0,2.3,36.1,11.7
93,2019-04-04,9.2,3.0,15.7,0.0,2.5,43.0,11.7
94,2019-04-05,11.4,7.0,17.2,0.0,2.9,41.0,9.3
95,2019-04-06,9.3,5.9,12.2,0.8,1.1,39.9,0.5
96,2019-04-07,12.6,5.6,20.3,0.0,1.7,43.1,11.4
97,2019-04-08,11.6,7.6,17.2,0.0,2.5,25.6,10.9
98,2019-04-09,9.2,4.7,13.9,17.4,2.4,49.1,0.8
99,2019-04-10,7.1,4.7,10.2,5.6,1.8,78.4,1.1
100,2019-04-11,9.5,4.3,15.7,0.0,1.9,58.0,9.8
101,2019-04-12,11.4,5.5,18.4,0.0,2.2,48.5,11.4
102,2019-04-13,11.8,6.2,17.9,0.0,1.8,34.0,10.8
103,2019-04-14,9.6,6.9,13.6,1.7,2.2,45.5,5.0
104,2019-04-15,11.6,3.9,18.1,0.0,1.8,30.9,12.1
105,2019-04-16,14.9,6.8,22.6,0.0,1.6,26.3,11.5
106,2019-04-17,15.3,9.1,21.8,0.0,1.9,37.5,12.2
107,2019-04-18,12.6,10.4,16.2,0.0,2.0,74.4,1.5
108,2019-04-19,13.8,9.6,19.7,0.0,1.6,57.5,5.9
109,2019-04-20,14.3,9.7,19.1,1.2,1.9,66.9,5.0
110,2019-04-21,14.8,12.2,20.2,0.3,1.9,77.8,4.1
111,2019-04-22,19.3,10.7,28.2,0.0,1.4,50.6,11.1
112,2019-04-23,20.4,15.3,25.5,0.0,1.3,52.0,4.2
113,2019-04-24,19.5,15.8,25.9,4.1,1.6,70.4,8.0
114,2019-04-25,13.2,9.4,17.2,11.3,2.0,75.9,0.0
115,2019-04-26,8.4,6.2,9.9,4.9,1.5,82.1,0.0
116,2019-04-27,11.6,4.1,18.2,0.0,1.7,52.6,10.3
117,2019-04-28,12.9,9.9,16.6,0.0,1.6,48.8,3.4
118,2019-04-29,13.0,8.3,17.3,0.0,0.9,52.9,3.3
119,2019-04-30,15.5,9.0,22.5,0.0,1.6,52.8,11.2
120,2019-05-01,16.4,11.2,22.2,0.0,2.3,48.9,10.9
121,2019-05-02,17.1,10.6,25.3,0.0,2.3,28.5,12.7
122,2019-05-03,17.9,10.1,26.1,0.0,1.6,37.5,12.4
123,2019-05-04,19.5,12.0,27.4,0.0,1.7,40.4,10.7
124,2019-05-05,19.2,13.6,26.5,0.0,2.2,35.8,11.1
125,2019-05-06,14.5,9.8,19.8,0.0,3.1,27.1,12.8
126,2019-05-07,15.0,8.4,21.9,0.0,2.3,33.4,12.9
127,2019-05-08,15.6,10.1,21.3,0.0,2.3,48.3,12.2
128,2019-05-09,16.6,11.7,22.9,0.0,2.2,43.3,12.1
129,2019-05-10,17.8,10.3,26.8,0.0,1.9,48.0,12.3
130,2019-05-11,20.3,13.2,28.3,0.0,1.8,39.0,12.7
131,2019-05-12,21.6,14.7,28.9,0.0,1.5,36.0,12.0
132,2019-05-13,18.7,15.5,22.8,0.0,1.6,43.4,1.0
133,2019-05-14,19.6,12.9,26.9,0.0,1.6,44.5,13.0
134,2019-05-15,20.7,14.8,28.0,0.0,1.7,48.1,8.4
135,2019-05-16,23.5,16.7,30.0,0.0,1.5,43.8,12.5
136,2019-05-17,23.6,17.6,28.3,0.0,1.2,44.9,4.2
137,2019-05-18,22.8,19.1,25.9,0.0,2.1,46.8,4.3
138,2019-05-19,19.4,17.9,21.6,22.0,1.2,93.0,0.0
139,2019-05-20,16.4,13.0,20.2,8.7,3.4,63.6,10.5
140,2019-05-21,17.2,11.7,23.8,0.0,2.9,52.0,13.1
141,2019-05-22,19.5,12.3,26.5,0.0,2.4,46.0,12.6
142,2019-05-23,22.1,15.0,29.2,0.0,1.7,45.0,13.2
143,2019-05-24,24.2,16.2,33.4,0.0,1.7,46.4,12.7
144,2019-05-25,23.4,18.4,28.6,0.0,1.6,45.6,7.1
145,2019-05-26,24.5,18.6,31.1,0.0,1.8,39.0,11.0
146,2019-05-27,17.8,14.3,22.3,7.1,2.4,80.9,0.0
147,2019-05-28,18.1,11.9,24.6,0.0,2.6,45.9,13.0
148,2019-05-29,20.3,13.3,26.5,0.0,2.0,48.4,13.3
149,2019-05-30,19.6,14.6,24.5,0.0,2.4,48.0,7.0
150,2019-05-31,19.1,16.1,23.3,0.0,2.8,49.6,12.3
151,2019-06-01,18.9,14.8,23.7,0.0,1.9,60.5,9.4
152,2019-06-02,21.1,14.1,27.8,0.0,1.7,42.1,13.0
153,2019-06-03,23.1,16.0,29.5,0.0,1.8,42.9,12.3
154,2019-06-04,22.6,17.6,29.0,0.0,2.2,56.4,12.8
155,2019-06-05,23.0,17.8,29.6,0.0,1.8,63.8,8.9
156,2019-06-06,21.2,18.6,25.1,7.5,1.2,75.9,0.0
157,2019-06-07,20.0,17.0,24.7,35.3,1.9,77.3,3.7
158,2019-06-08,21.9,16.0,27.6,0.0,1.4,57.5,9.3
159,2019-06-09,21.6,17.1,26.5,2.5,1.8,66.1,4.2
160,2019-06-10,18.4,15.7,21.9,9.5,1.6,70.3,0.6
161,2019-06-11,20.5,15.5,26.1,0.0,1.4,51.1,10.7
162,2019-06-12,21.5,16.1,26.4,0.0,1.8,57.1,13.0
163,2019-06-13,23.0,16.6,28.8,0.0,1.7,51.9,12.3
164,2019-06-14,23.0,19.1,28.4,0.0,1.8,54.8,6.1
165,2019-06-15,21.9,17.9,27.4,2.1,2.4,61.5,12.2
166,2019-06-16,22.0,16.1,27.2,0.0,1.6,55.4,11.1
167,2019-06-17,21.7,18.1,26.2,0.0,2.3,59.1,12.7
168,2019-06-18,20.8,17.0,24.8,13.8,1.5,78.6,2.0
169,2019-06-19,21.4,18.9,25.4,0.2,1.9,77.8,0.9
170,2019-06-20,22.7,19.8,27.8,0.0,1.9,70.6,6.9
171,2019-06-21,22.1,19.4,26.1,0.2,1.7,72.9,3.4
172,2019-06-22,24.2,17.7,30.6,0.0,1.5,42.3,13.0
173,2019-06-23,25.0,19.1,31.0,0.0,1.8,40.4,12.9
174,2019-06-24,25.2,20.9,30.9,0.0,2.0,46.9,13.6
175,2019-06-25,25.6,19.5,32.8,0.0,1.6,49.1,13.4
176,2019-06-26,25.5,20.7,29.5,0.0,1.3,52.6,1.1
177,2019-06-27,25.5,21.9,31.2,1.4,1.4,70.5,3.9
178,2019-06-28,24.7,22.3,29.0,0.0,1.7,67.3,2.4
179,2019-06-29,23.1,19.6,27.7,1.5,1.2,72.0,4.1
180,2019-06-30,23.9,20.9,28.5,0.0,2.3,73.5,5.2
181,2019-07-01,23.9,20.6,28.9,0.0,2.3,64.4,10.9
182,2019-07-02,24.4,20.8,30.1,0.0,2.3,63.5,11.9
183,2019-07-03,24.1,21.2,27.4,0.0,1.7,64.6,3.3
184,2019-07-04,25.4,20.0,32.8,0.0,1.9,59.6,12.7
185,2019-07-05,27.6,20.2,35.0,0.0,1.5,42.1,11.8
186,2019-07-06,29.7,24.6,36.1,0.0,1.7,40.9,11.8
187,2019-07-07,26.7,22.7,32.5,0.0,2.2,43.3,9.8
188,2019-07-08,25.1,21.2,31.0,0.0,2.0,46.6,9.3
189,2019-07-09,25.0,19.7,30.0,0.0,1.8,46.4,7.7
190,2019-07-10,22.7,19.3,27.3,8.5,2.0,64.1,3.1
191,2019-07-11,21.9,19.5,25.9,2.9,1.3,76.9,0.0
192,2019-07-12,23.6,20.0,28.7,0.0,2.0,65.5,7.0
193,2019-07-13,24.9,22.1,29.7,0.0,1.7,67.3,4.1
194,2019-07-14,25.9,21.2,31.6,0.0,1.6,64.6,7.8
195,2019-07-15,23.8,22.1,27.4,7.7,1.1,80.0,0.1
196,2019-07-16,24.7,21.4,28.8,6.3,1.3,79.0,4.0
197,2019-07-17,25.6,22.3,29.2,0.7,1.2,73.9,1.0
198,2019-07-18,26.9,23.3,32.1,0.0,1.2,65.0,3.2
199,2019-07-19,28.6,22.8,35.0,0.0,1.5,61.3,9.8
200,2019-07-20,28.0,25.1,31.9,1.1,2.1,66.9,1.2
201,2019-07-21,25.1,24.2,27.0,6.2,2.2,87.1,0.6
202,2019-07-22,26.7,24.2,31.0,0.1,2.2,74.6,6.1
203,2019-07-23,28.1,24.4,32.9,0.0,1.7,70.8,4.0
204,2019-07-24,26.5,25.2,27.2,1.0,1.6,82.3,0.0
205,2019-07-25,26.3,25.6,27.4,9.7,1.2,90.1,0.0
206,2019-07-26,25.1,23.7,25.9,60.0,1.7,95.3,0.0
207,2019-07-27,28.4,24.9,33.4,0.6,1.3,76.6,4.7
208,2019-07-28,26.1,25.0,28.2,25.6,2.2,88.3,0.0
209,2019-07-29,27.5,25.6,30.0,0.5,2.6,74.5,2.6
210,2019-07-30,28.1,26.3,30.8,1.2,3.4,75.3,1.6
211,2019-07-31,25.8,24.0,27.5,62.3,2.2,91.1,0.0
212,2019-08-01,26.3,23.5,30.1,26.9,1.7,86.4,4.9
213,2019-08-02,28.4,24.7,33.1,0.0,1.2,74.6,8.3
214,2019-08-03,29.4,25.6,36.0,3.0,1.3,69.0,10.6
215,2019-08-04,28.3,25.0,34.4,8.6,1.2,75.9,8.6
216,2019-08-05,30.5,25.6,35.9,0.0,1.1,65.5,11.2
217,2019-08-06,31.6,27.9,36.8,0.0,1.5,51.4,9.9
218,2019-08-07,26.9,23.9,30.3,8.0,1.2,78.1,1.9
219,2019-08-08,28.9,25.9,32.7,0.0,1.6,71.4,7.5
220,2019-08-09,29.8,26.0,34.6,0.0,1.3,69.0,10.8
221,2019-08-10,31.5,26.6,36.5,0.0,1.5,57.9,11.6
222,2019-08-11,30.4,26.3,35.7,6.7,2.5,53.6,9.8
223,2019-08-12,26.6,24.8,28.5,56.2,1.3,91.8,0.3
224,2019-08-13,29.2,25.1,35.3,6.4,1.5,76.9,7.3
225,2019-08-14,30.4,25.9,35.7,0.0,1.5,63.9,9.2
226,2019-08-15,25.9,23.9,28.6,16.2,1.3,82.0,0.1
227,2019-08-16,25.9,23.0,29.5,0.1,2.2,74.5,7.5
228,2019-08-17,25.9,23.4,28.8,0.0,2.5,69.5,8.1
229,2019-08-18,25.6,22.6,30.7,0.0,1.7,66.5,10.7
230,2019-08-19,26.3,21.2,31.3,0.0,1.1,60.6,11.1
231,2019-08-20,28.2,23.2,32.8,0.0,1.5,56.3,10.5
232,2019-08-21,27.0,24.4,30.4,1.3,1.2,67.3,3.2
233,2019-08-22,26.9,23.0,31.4,0.0,1.7,66.5,10.7
234,2019-08-23,26.2,22.7,30.5,0.0,2.1,58.4,12.0
235,2019-08-24,24.1,21.5,27.3,0.0,1.5,60.9,3.0
236,2019-08-25,25.0,20.2,29.9,0.0,1.5,66.6,9.9
237,2019-08-26,26.4,21.5,32.1,0.0,1.2,63.8,9.2
238,2019-08-27,25.7,22.2,29.3,20.0,1.0,71.1,5.6
239,2019-08-28,26.1,23.6,30.2,0.0,1.9,66.2,0.0
240,2019-08-29,23.4,20.1,26.4,36.9,2.2,77.1,4.9
241,2019-08-30,22.6,19.5,27.0,0.2,2.4,66.3,8.8
242,2019-08-31,23.5,18.5,28.9,0.0,1.9,65.0,12.1
243,2019-09-01,23.7,19.2,27.8,0.0,1.4,64.0,6.9
244,2019-09-02,24.4,19.4,29.7,0.0,1.6,56.6,7.4
245,2019-09-03,24.1,22.0,28.0,0.0,2.3,67.6,2.9
246,2019-09-04,22.8,21.2,25.5,22.7,2.5,89.0,1.1
247,2019-09-05,23.0,21.5,27.6,36.4,2.0,91.4,1.5
248,2019-09-06,25.3,21.6,29.1,2.4,2.1,79.8,0.4
249,2019-09-07,25.7,22.6,29.5,2.8,6.0,72.9,0.0
250,2019-09-08,24.7,22.9,27.3,0.0,1.9,76.9,1.4
251,2019-09-09,25.1,22.4,28.0,0.0,1.7,74.3,2.0
252,2019-09-10,23.8,22.1,26.5,63.2,2.4,93.4,1.0
253,2019-09-11,24.3,20.4,28.7,7.6,3.1,71.4,6.9
254,2019-09-12,21.0,18.7,22.9,3.9,2.6,72.3,0.0
255,2019-09-13,23.3,18.3,29.3,0.1,1.7,60.4,10.9
256,2019-09-14,22.4,20.8,24.1,0.3,1.2,80.0,0.2
257,2019-09-15,24.2,19.5,30.0,0.0,1.7,70.4,10.6
258,2019-09-16,24.5,20.7,30.5,0.0,2.1,53.0,9.4
259,2019-09-17,23.5,18.0,29.0,0.0,2.1,41.6,10.6
260,2019-09-18,21.0,16.0,25.4,0.0,3.1,46.0,11.7
261,2019-09-19,19.5,13.6,26.0,0.0,1.9,46.5,10.2
262,2019-09-20,19.6,15.8,24.2,0.0,2.1,52.8,1.3
263,2019-09-21,19.6,18.3,22.1,0.0,2.0,60.3,0.0
264,2019-09-22,18.6,17.3,19.6,0.4,3.8,63.4,0.0
265,2019-09-23,20.0,16.9,24.6,0.0,2.2,51.1,9.0
266,2019-09-24,19.8,13.9,26.5,0.0,1.8,61.3,11.4
267,2019-09-25,20.9,14.8,27.4,0.0,1.4,64.4,8.8
268,2019-09-26,22.9,17.7,29.0,0.0,1.9,59.3,8.1
269,2019-09-27,22.9,19.6,27.0,0.0,1.9,57.5,3.5
270,2019-09-28,23.7,19.4,29.2,0.0,1.7,58.9,10.1
271,2019-09-29,22.6,17.9,28.6,0.0,1.7,60.6,11.1
272,2019-09-30,22.4,16.4,29.9,0.0,1.6,61.0,10.5
273,2019-10-01,23.1,17.6,28.2,0.0,1.8,67.1,7.5
274,2019-10-02,21.6,20.0,24.2,23.1,3.0,88.0,0.0
275,2019-10-03,22.4,19.8,27.3,4.6,2.8,73.4,6.0
276,2019-10-04,22.4,18.0,27.8,0.0,2.1,71.5,9.9
277,2019-10-05,18.7,14.7,21.9,0.6,2.9,72.6,2.3
278,2019-10-06,18.1,13.2,22.7,0.0,2.9,53.4,9.4
279,2019-10-07,14.8,13.3,17.9,25.4,1.8,92.0,0.0
280,2019-10-08,14.7,10.6,19.8,0.0,2.6,58.8,10.3
281,2019-10-09,13.6,7.7,20.4,0.0,1.7,48.3,10.6
282,2019-10-10,15.2,10.7,19.8,0.0,1.3,60.9,1.1
283,2019-10-11,18.8,13.0,26.1,0.0,1.9,60.0,10.3
284,2019-10-12,17.9,13.3,23.3,0.0,3.5,49.3,10.5
285,2019-10-13,17.2,12.1,23.8,0.0,1.9,52.6,10.6
286,2019-10-14,14.4,9.5,19.6,0.0,2.5,56.9,10.1
287,2019-10-15,14.5,8.8,20.4,0.0,1.6,55.6,7.7
288,2019-10-16,14.6,9.0,20.8,0.0,1.6,58.3,9.8
289,2019-10-17,15.4,11.2,21.6,0.0,1.7,56.0,7.4
290,2019-10-18,17.0,12.0,22.7,0.0,2.4,58.3,8.0
291,2019-10-19,17.0,12.1,23.1,0.0,1.8,63.8,10.2
292,2019-10-20,16.5,12.0,22.9,0.0,1.3,70.3,9.3
293,2019-10-21,17.1,10.9,24.6,0.0,1.0,61.0,9.6
294,2019-10-22,18.1,13.3,24.4,0.0,1.6,56.1,9.1
295,2019-10-23,17.0,14.3,20.7,0.0,2.4,57.3,0.7
296,2019-10-24,18.3,15.3,23.8,0.0,2.7,47.6,6.6
297,2019-10-25,16.7,13.1,22.0,0.0,2.4,58.0,7.1
298,2019-10-26,10.0,6.6,14.9,0.0,2.5,60.0,8.7
299,2019-10-27,11.0,4.7,17.4,0.0,1.6,59.0,9.8
300,2019-10-28,12.9,7.4,17.7,1.7,2.5,65.9,7.3
301,2019-10-29,12.5,8.2,17.6,0.1,2.3,61.0,9.0
302,2019-10-30,11.2,5.0,17.7,0.0,1.6,60.3,9.6
303,2019-10-31,14.8,8.4,19.7,0.0,2.3,73.8,8.0
304,2019-11-01,14.9,11.4,20.5,0.0,1.8,57.9,9.5
305,2019-11-02,13.6,8.3,18.7,0.0,1.5,57.3,3.3
306,2019-11-03,14.7,9.4,22.1,0.0,2.1,57.8,7.8
307,2019-11-04,13.8,9.2,20.3,0.0,2.1,57.8,9.7
308,2019-11-05,12.4,8.4,18.4,0.0,1.6,65.1,8.0
309,2019-11-06,11.0,6.3,16.5,0.0,1.8,63.6,7.5
310,2019-11-07,9.2,5.0,13.6,0.0,2.7,42.8,9.5
311,2019-11-08,6.8,1.1,13.0,0.0,1.9,31.4,9.7
312,2019-11-09,9.5,3.5,17.2,0.0,1.6,41.4,9.7
313,2019-11-10,10.0,6.2,15.3,11.8,2.1,59.6,3.3
314,2019-11-11,11.2,7.9,15.1,1.1,2.4,71.6,7.2
315,2019-11-12,9.3,4.8,14.5,0.0,1.4,63.6,5.7
316,2019-11-13,7.2,3.0,11.3,7.5,2.8,72.3,0.0
317,2019-11-14,1.3,-2.5,5.0,0.0,2.9,30.6,9.7
318,2019-11-15,5.6,1.4,7.6,18.8,2.0,87.4,0.1
319,2019-11-16,6.8,3.8,12.7,0.0,1.6,81.3,5.6
320,2019-11-17,8.3,5.6,10.5,21.1,3.1,79.4,0.0
321,2019-11-18,4.6,0.4,12.7,14.7,3.9,59.8,8.0
322,2019-11-19,0.2,-3.5,4.0,0.0,2.8,48.0,9.4
323,2019-11-20,0.5,-4.6,6.3,0.0,1.8,35.5,9.4
324,2019-11-21,4.2,-2.3,9.0,0.0,1.9,37.4,5.7
325,2019-11-22,9.7,3.0,17.3,0.0,2.1,34.1,9.0
326,2019-11-23,12.1,7.7,17.7,0.0,1.8,52.0,8.0
327,2019-11-24,9.8,4.6,15.6,3.8,2.2,74.6,1.8
328,2019-11-25,1.9,-1.2,6.0,0.0,2.7,62.1,5.8
329,2019-11-26,6.6,1.2,13.7,0.0,2.0,64.0,7.9
330,2019-11-27,3.1,0.3,6.8,0.0,2.7,50.8,8.3
331,2019-11-28,3.5,-0.6,10.4,0.0,2.0,52.4,9.0
332,2019-11-29,1.5,-3.4,6.9,0.0,2.0,42.8,9.3
333,2019-11-30,4.1,-1.4,9.3,0.0,1.7,42.6,5.3
334,2019-12-01,4.6,2.3,6.2,3.3,1.6,79.4,0.0
335,2019-12-02,-0.1,-3.2,2.8,0.0,3.1,48.0,8.8
336,2019-12-03,0.5,-5.0,4.2,0.6,1.6,61.3,3.1
337,2019-12-04,2.0,-2.0,7.2,0.0,1.8,41.6,8.7
338,2019-12-05,-4.4,-8.5,-0.2,0.0,3.2,31.9,9.2
339,2019-12-06,-5.9,-10.6,-1.0,0.0,1.7,34.5,9.3
340,2019-12-07,-2.4,-5.5,1.2,0.1,1.7,65.0,1.1
341,2019-12-08,-0.9,-5.5,4.9,0.0,1.4,65.1,8.9
342,2019-12-09,3.2,-1.3,8.0,0.0,2.5,56.8,1.4
343,2019-12-10,8.1,6.0,10.8,1.7,1.2,82.3,2.0
344,2019-12-11,6.3,0.1,9.8,0.2,3.4,62.0,5.2
345,2019-12-12,-0.7,-3.5,3.4,0.0,1.8,45.4,9.1
346,2019-12-13,2.1,-3.7,5.9,1.0,2.0,53.6,3.4
347,2019-12-14,2.7,-0.1,6.4,0.0,2.3,58.3,8.3
348,2019-12-15,5.3,0.4,11.0,0.0,2.0,52.5,7.3
349,2019-12-16,7.8,2.1,12.9,0.0,1.9,58.9,6.6
350,2019-12-17,7.7,3.2,10.2,9.8,2.3,81.4,0.0
351,2019-12-18,0.8,-1.7,5.2,0.0,2.5,64.6,8.4
352,2019-12-19,-0.8,-4.5,3.1,0.0,2.4,47.8,8.5
353,2019-12-20,-1.1,-3.5,2.0,0.0,2.3,45.3,8.9
354,2019-12-21,-1.2,-5.1,1.5,0.6,1.7,68.1,1.9
355,2019-12-22,4.1,0.3,8.4,0.3,1.7,63.4,5.2
356,2019-12-23,3.4,0.3,5.2,2.9,2.0,80.4,2.4
357,2019-12-24,0.8,-2.9,6.5,0.0,1.4,67.9,8.0
358,2019-12-25,2.0,-2.7,6.6,0.0,1.0,60.8,3.3
359,2019-12-26,2.0,-2.4,4.1,0.3,2.4,59.0,1.3
360,2019-12-27,-1.7,-4.6,2.6,0.0,2.1,45.4,9.0
361,2019-12-28,1.1,-3.6,6.1,0.0,2.0,47.6,5.8
362,2019-12-29,3.8,1.1,6.2,1.4,2.9,52.5,0.0
363,2019-12-30,2.7,-5.7,6.8,0.4,2.9,70.3,0.0
364,2019-12-31,-7.9,-10.9,-4.5,0.0,3.1,39.3,9.1
365,2020-01-01,-2.2,-6.5,0.3,0.1,0.6,64.4,0.8
366,2020-01-02,1.0,-0.7,3.8,0.0,1.2,65.4,0.0
367,2020-01-03,-0.1,-3.4,4.6,0.0,1.7,56.9,8.8
368,2020-01-04,1.2,-2.8,6.1,0.0,1.9,50.8,7.9
369,2020-01-05,1.3,-3.2,6.6,0.0,1.1,45.6,7.1
370,2020-01-06,3.1,0.6,4.6,1.8,3.1,65.4,0.0
371,2020-01-07,6.3,4.2,7.7,46.3,4.0,95.0,0.0
372,2020-01-08,2.4,-0.4,8.9,11.6,3.3,86.1,0.0
